id,latitude,longitude,country,map
4061,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
4062,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
4063,23.525150,-8.937807,MRT,"2:c2p 4:p2p 9:s2s"
4064,19.480556,11.813189,NER,"2:c2p 9:s2s"
4065,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
4066,0.207867,22.677504,COD,"2:c2p 4:p2p 9:s2s"
4067,-2.747355,26.668477,COD,"4:p2p 9:s2s"
4068,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
4069,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
4070,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
4071,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
4072,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
4073,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
4074,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
4075,19.480556,11.813189,NER,"2:c2p 9:s2s"
4076,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
4077,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
4078,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
4079,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
4080,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
4081,-2.747355,26.668477,COD,"4:p2p 9:s2s"
4082,-2.747355,26.668477,COD,"4:p2p 9:s2s"
4083,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
4084,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
4085,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
4086,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
4087,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
4088,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
4089,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
4090,-2.747355,26.668477,COD,"4:p2p 9:s2s"
4091,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
4092,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
4093,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
4094,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
4095,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
4096,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
4097,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
4098,0.207867,22.677504,COD,"2:c2p 4:p2p 9:s2s"
4099,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
4100,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
4101,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
4102,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
4103,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
4104,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
4105,0.207867,22.677504,COD,"2:c2p 4:p2p 9:s2s"
4106,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
4107,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
4108,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
4109,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
4110,15.308075,10.710500,NER,"2:c2p 4:p2p 9:s2s"
4111,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
4112,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
4113,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
4114,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
4115,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
4116,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
4117,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
4118,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
4119,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
4120,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
4121,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
4122,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
4123,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
4124,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
4125,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
4126,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
4127,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
4128,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
4129,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
4130,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
4131,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
4132,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
4133,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
4134,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
4135,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
4136,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
4137,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
4138,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
4139,19.480556,11.813189,NER,"2:c2p 9:s2s"
4140,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
4141,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
4142,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
4143,0.207867,22.677504,COD,"2:c2p 4:p2p 9:s2s"
4144,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
4145,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
4146,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
4147,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
4148,23.525150,-8.937807,MRT,"2:c2p 4:p2p 9:s2s"
4149,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
4150,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
4151,15.308075,10.710500,NER,"2:c2p 4:p2p 9:s2s"
4152,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
4153,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
4154,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
4155,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
4156,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
4157,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
4158,0.207867,22.677504,COD,"2:c2p 4:p2p 9:s2s"
4159,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
4160,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
4161,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
4162,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
4163,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
4164,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
4165,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
4166,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
4167,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
4168,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
4169,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
4170,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
4171,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
4172,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
4173,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
4174,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
4175,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
4176,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
4177,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
4178,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
4179,15.308075,10.710500,NER,"2:c2p 4:p2p 9:s2s"
4180,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
4181,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
4182,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
4183,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
4184,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
4185,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
4186,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
4187,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
4188,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
4189,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
4190,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
4191,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
4192,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
4193,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
4194,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
4195,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
4196,23.525150,-8.937807,MRT,"2:c2p 4:p2p 9:s2s"
4197,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
4198,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
4199,-2.747355,26.668477,COD,"4:p2p 9:s2s"
4200,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
4201,15.308075,10.710500,NER,"2:c2p 4:p2p 9:s2s"
4202,-2.747355,26.668477,COD,"4:p2p 9:s2s"
4203,23.525150,-8.937807,MRT,"2:c2p 4:p2p 9:s2s"
4204,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
4205,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
4206,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
4207,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
4208,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
4209,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
4210,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
4211,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
4212,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
4213,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
4214,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
4215,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
4216,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
4217,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
4218,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
4219,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
4220,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
4221,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
4222,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
4223,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
4224,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
4225,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
4226,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
4227,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
4228,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
4229,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
4230,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
4231,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
4232,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
4233,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
4234,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
4235,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
4236,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
4237,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
4238,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
4239,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
4240,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
4241,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
4242,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
4243,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
4244,15.308075,10.710500,NER,"2:c2p 4:p2p 9:s2s"
4245,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
4246,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
4247,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
4248,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
4249,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
4250,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
4251,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
4252,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
4253,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
4254,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
4255,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
4256,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
4257,19.480556,11.813189,NER,"2:c2p 9:s2s"
4258,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
4259,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
4260,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
4261,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
4262,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
4263,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
4264,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
4265,-2.747355,26.668477,COD,"4:p2p 9:s2s"
4266,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
4267,19.480556,11.813189,NER,"2:c2p 9:s2s"
4268,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
4269,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
4270,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
4271,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
4272,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
4273,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
4274,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
4275,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
4276,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
4277,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
4278,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
4279,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
4280,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
4281,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
4282,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
4283,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
4284,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
4285,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
4286,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
4287,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
4288,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
4289,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
4290,-2.747355,26.668477,COD,"4:p2p 9:s2s"
4291,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
4292,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
4293,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
4294,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
4295,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
4296,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
4297,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
4298,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
4299,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
4300,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
4301,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
4302,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
4303,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
4304,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
4305,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
4306,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
4307,-29.651084,18.166107,ZAF,"2:c2p 4:p2p 9:s2s"
4308,19.480556,11.813189,NER,"2:c2p 9:s2s"
4309,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
4310,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
4311,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
4312,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
4313,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
4314,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
4315,23.525150,-8.937807,MRT,"2:c2p 4:p2p 9:s2s"
4316,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
4317,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
4318,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
4319,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
4320,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
4321,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
4322,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
4323,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
4324,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
4325,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
4326,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
4327,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
4328,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
4329,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
4330,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
4331,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
4332,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
4333,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
4334,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
4335,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
4336,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
4337,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
4338,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
4339,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
4340,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
4341,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
4342,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
4343,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
4344,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
4345,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
4346,-2.747355,26.668477,COD,"4:p2p 9:s2s"
4347,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
4348,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
4349,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
4350,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
4351,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
4352,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
4353,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
4354,23.525150,-8.937807,MRT,"2:c2p 4:p2p 9:s2s"
4355,-2.747355,26.668477,COD,"4:p2p 9:s2s"
4356,19.480556,11.813189,NER,"2:c2p 9:s2s"
4357,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
4358,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
4359,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
4360,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
4361,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
4362,0.207867,22.677504,COD,"2:c2p 4:p2p 9:s2s"
4363,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
4364,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
4365,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
4366,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
4367,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
4368,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
4369,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
4370,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
4371,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
4372,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
4373,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
4374,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
4375,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
4376,19.480556,11.813189,NER,"2:c2p 9:s2s"
4377,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
4378,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
4379,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
4380,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
4381,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
4382,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
4383,23.525150,-8.937807,MRT,"2:c2p 4:p2p 9:s2s"
4384,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
4385,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
4386,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
4387,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
4388,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
4389,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
4390,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
4391,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
4392,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
4393,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
4394,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
4395,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
4396,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
4397,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
4398,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
4399,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
4400,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
4401,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
4402,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
4403,-2.747355,26.668477,COD,"4:p2p 9:s2s"
4404,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
4405,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
4406,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
4407,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
4408,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
4409,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
4410,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
4411,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
4412,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
4413,15.308075,10.710500,NER,"2:c2p 4:p2p 9:s2s"
4414,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
4415,15.308075,10.710500,NER,"2:c2p 4:p2p 9:s2s"
4416,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
4417,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
4418,-2.747355,26.668477,COD,"4:p2p 9:s2s"
4419,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
4420,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
4421,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
4422,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
4423,19.480556,11.813189,NER,"2:c2p 9:s2s"
4424,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
4425,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
4426,23.525150,-8.937807,MRT,"2:c2p 4:p2p 9:s2s"
4427,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
4428,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
4429,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
4430,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
4431,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
4432,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
4433,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
4434,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
4435,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
4436,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
